unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1610463600000,2021-01-12 15:00:00,ETC/USDT,7.05720000,7.20470000,7.04310000,7.10240000,196163.50000000,1396237.59383200,3750
1610460000000,2021-01-12 14:00:00,ETC/USDT,6.98870000,7.11970000,6.89220000,7.05730000,431285.45000000,3028488.34616000,7405
1610456400000,2021-01-12 13:00:00,ETC/USDT,7.26590000,7.31950000,6.95940000,6.98120000,428248.18000000,3047758.48779500,8140
1610452800000,2021-01-12 12:00:00,ETC/USDT,7.33560000,7.44470000,7.25950000,7.26490000,156680.17000000,1153681.11975400,3328
1610449200000,2021-01-12 11:00:00,ETC/USDT,7.30380000,7.44670000,7.28300000,7.33060000,236320.28000000,1740253.23082400,4624
1610445600000,2021-01-12 10:00:00,ETC/USDT,7.42760000,7.47200000,7.14690000,7.30290000,455764.82000000,3311730.60914300,7781
1610442000000,2021-01-12 09:00:00,ETC/USDT,7.44060000,7.49060000,7.35950000,7.42430000,282820.29000000,2100985.75550400,5037
1610438400000,2021-01-12 08:00:00,ETC/USDT,7.58890000,7.60000000,7.36450000,7.43800000,318840.14000000,2391241.04910100,5999
1610434800000,2021-01-12 07:00:00,ETC/USDT,7.55830000,7.63800000,7.41130000,7.58900000,311511.54000000,2347558.99976500,5399
1610431200000,2021-01-12 06:00:00,ETC/USDT,7.55800000,7.67620000,7.41870000,7.55840000,556572.85000000,4205211.49922000,8024
1610427600000,2021-01-12 05:00:00,ETC/USDT,7.26220000,7.55750000,7.22560000,7.55750000,379432.46000000,2807014.19775600,6733
1610424000000,2021-01-12 04:00:00,ETC/USDT,7.28610000,7.33690000,7.16550000,7.25840000,381313.00000000,2767733.74844800,6510
1610420400000,2021-01-12 03:00:00,ETC/USDT,7.02760000,7.31410000,6.97520000,7.28610000,334726.29000000,2388683.51878700,6117
1610416800000,2021-01-12 02:00:00,ETC/USDT,6.87550000,7.03710000,6.84000000,7.02940000,303455.93000000,2103110.38853300,5123
1610413200000,2021-01-12 01:00:00,ETC/USDT,7.08650000,7.18100000,6.82360000,6.86850000,356409.90000000,2494964.71037600,6897
1610409600000,2021-01-12 00:00:00,ETC/USDT,7.21980000,7.23650000,6.96050000,7.08730000,543776.08000000,3856278.23414300,8872
1610406000000,2021-01-11 23:00:00,ETC/USDT,7.10950000,7.30590000,7.10220000,7.22210000,374987.38000000,2712074.60454000,6216
1610402400000,2021-01-11 22:00:00,ETC/USDT,6.99040000,7.15000000,6.94960000,7.10950000,186610.40000000,1318496.12628400,4048
1610398800000,2021-01-11 21:00:00,ETC/USDT,6.94600000,7.02300000,6.87400000,6.98570000,383992.52000000,2672871.30528200,6866
1610395200000,2021-01-11 20:00:00,ETC/USDT,6.84790000,6.95280000,6.72650000,6.94870000,343744.44000000,2344567.70337300,6811
1610391600000,2021-01-11 19:00:00,ETC/USDT,6.81100000,6.90000000,6.63040000,6.85170000,469975.43000000,3186550.41423100,8960
1610388000000,2021-01-11 18:00:00,ETC/USDT,6.74990000,6.92670000,6.68610000,6.81100000,407097.96000000,2772715.79192500,6571
1610384400000,2021-01-11 17:00:00,ETC/USDT,6.58980000,6.88600000,6.37560000,6.74890000,718231.87000000,4788723.76004600,12568
1610380800000,2021-01-11 16:00:00,ETC/USDT,6.91280000,7.02540000,6.26780000,6.58980000,1434401.55000000,9428793.85203100,24983
1610377200000,2021-01-11 15:00:00,ETC/USDT,7.29760000,7.35670000,6.90000000,6.91580000,687791.30000000,4875911.37355700,11497
1610373600000,2021-01-11 14:00:00,ETC/USDT,7.22510000,7.41670000,6.86280000,7.29420000,909692.74000000,6549571.62643800,13547
1610370000000,2021-01-11 13:00:00,ETC/USDT,7.47590000,7.51390000,7.21750000,7.25120000,633304.68000000,4662082.11090500,10159
1610366400000,2021-01-11 12:00:00,ETC/USDT,7.50900000,7.64860000,7.33800000,7.48020000,530426.04000000,3981110.28767100,8577
1610362800000,2021-01-11 11:00:00,ETC/USDT,7.75090000,7.89240000,7.44680000,7.50590000,460893.74000000,3520485.90504500,8055
1610359200000,2021-01-11 10:00:00,ETC/USDT,7.95550000,8.06530000,7.71750000,7.75670000,731894.49000000,5778073.15164100,10784
1610355600000,2021-01-11 09:00:00,ETC/USDT,7.60480000,7.99990000,7.45750000,7.96250000,454550.12000000,3494081.43122300,8040
1610352000000,2021-01-11 08:00:00,ETC/USDT,7.44650000,7.64850000,7.32430000,7.61060000,366179.31000000,2762612.06541000,6114
1610348400000,2021-01-11 07:00:00,ETC/USDT,7.27940000,7.48340000,7.15500000,7.44600000,641158.67000000,4709749.06690300,9352
1610344800000,2021-01-11 06:00:00,ETC/USDT,7.59300000,7.66930000,7.10000000,7.27940000,1012127.62000000,7483767.67212700,16659
1610341200000,2021-01-11 05:00:00,ETC/USDT,7.62350000,7.75970000,7.50060000,7.59520000,806632.16000000,6166134.42415800,13000
1610337600000,2021-01-11 04:00:00,ETC/USDT,7.56550000,7.73100000,7.25430000,7.62010000,724738.57000000,5481605.80515400,13624
1610334000000,2021-01-11 03:00:00,ETC/USDT,8.14680000,8.25000000,6.94000000,7.55830000,1488898.19000000,11298559.29287500,27028
1610330400000,2021-01-11 02:00:00,ETC/USDT,8.52230000,8.56870000,8.11040000,8.13480000,576040.62000000,4790510.74736700,10799
1610326800000,2021-01-11 01:00:00,ETC/USDT,8.50000000,8.75510000,8.42590000,8.52520000,404396.46000000,3466902.98195900,8486
1610323200000,2021-01-11 00:00:00,ETC/USDT,8.83780000,8.88120000,8.44370000,8.50000000,541650.06000000,4672077.40003600,10952
1610319600000,2021-01-10 23:00:00,ETC/USDT,8.88580000,8.99010000,8.78550000,8.83460000,281077.49000000,2502112.86712400,7112
1610316000000,2021-01-10 22:00:00,ETC/USDT,9.28790000,9.28900000,8.82780000,8.88920000,395297.25000000,3570751.86403700,7469
1610312400000,2021-01-10 21:00:00,ETC/USDT,8.92630000,9.28800000,8.86140000,9.28050000,859052.15000000,7756309.76740700,14583
1610308800000,2021-01-10 20:00:00,ETC/USDT,8.67330000,8.93560000,8.19040000,8.92180000,673106.25000000,5757279.90616800,11806
1610305200000,2021-01-10 19:00:00,ETC/USDT,8.50710000,8.88180000,8.47050000,8.67440000,407675.10000000,3557357.35809700,6942
1610301600000,2021-01-10 18:00:00,ETC/USDT,8.52550000,8.71240000,8.45250000,8.50790000,423250.04000000,3634775.54010300,7939
1610298000000,2021-01-10 17:00:00,ETC/USDT,8.60960000,8.65500000,8.18410000,8.52600000,749250.32000000,6315464.21975200,13725
1610294400000,2021-01-10 16:00:00,ETC/USDT,8.66840000,8.91690000,8.54920000,8.61740000,610112.78000000,5305958.91321200,10460
1610290800000,2021-01-10 15:00:00,ETC/USDT,8.51270000,8.72760000,8.33750000,8.67000000,481680.91000000,4131269.67408900,8542
1610287200000,2021-01-10 14:00:00,ETC/USDT,8.95400000,8.96680000,8.38670000,8.50280000,694347.55000000,6017244.88524300,11288
1610283600000,2021-01-10 13:00:00,ETC/USDT,8.63110000,8.98820000,8.53820000,8.94200000,574692.28000000,5070670.60658500,10495
1610280000000,2021-01-10 12:00:00,ETC/USDT,8.30960000,8.70560000,8.12060000,8.63370000,1074520.24000000,9145008.28910700,14582
1610276400000,2021-01-10 11:00:00,ETC/USDT,8.73320000,8.73770000,8.11100000,8.30030000,1295642.35000000,10891337.94262100,19060
1610272800000,2021-01-10 10:00:00,ETC/USDT,9.00520000,9.00970000,8.43650000,8.72950000,1054780.30000000,9200735.97513600,17526
1610269200000,2021-01-10 09:00:00,ETC/USDT,9.17350000,9.32250000,9.00000000,9.00860000,421510.89000000,3867382.26672700,8508
1610265600000,2021-01-10 08:00:00,ETC/USDT,9.36710000,9.49960000,9.02000000,9.17360000,983876.92000000,9113786.99740600,18232
1610262000000,2021-01-10 07:00:00,ETC/USDT,8.78540000,9.98000000,8.73210000,9.36690000,1050067.11000000,9612255.67500800,16470
1610258400000,2021-01-10 06:00:00,ETC/USDT,8.66640000,8.86980000,8.65620000,8.78460000,356183.99000000,3130270.81906800,7065
1610254800000,2021-01-10 05:00:00,ETC/USDT,8.83010000,9.01330000,8.60000000,8.67140000,685529.27000000,6059376.82306900,11732
1610251200000,2021-01-10 04:00:00,ETC/USDT,8.33390000,8.91650000,8.32620000,8.82520000,856571.14000000,7463195.94826700,14665
1610247600000,2021-01-10 03:00:00,ETC/USDT,8.29160000,8.51100000,8.20000000,8.33390000,417984.15000000,3493496.10662100,8263
1610244000000,2021-01-10 02:00:00,ETC/USDT,8.42810000,8.43530000,8.27590000,8.29050000,317691.83000000,2650638.11848200,5988
1610240400000,2021-01-10 01:00:00,ETC/USDT,8.54230000,8.55420000,8.24110000,8.43350000,549130.70000000,4627423.63571100,10887
1610236800000,2021-01-10 00:00:00,ETC/USDT,7.76840000,8.62780000,7.76840000,8.54240000,1298122.41000000,10781051.68124700,18412
1610233200000,2021-01-09 23:00:00,ETC/USDT,7.88370000,7.94000000,7.73820000,7.76300000,346737.96000000,2715692.10709800,6999
1610229600000,2021-01-09 22:00:00,ETC/USDT,7.85420000,7.89000000,7.67460000,7.88360000,225907.71000000,1754548.43682000,4451
1610226000000,2021-01-09 21:00:00,ETC/USDT,7.89680000,7.92990000,7.79320000,7.85490000,244928.65000000,1923593.14090000,4467
1610222400000,2021-01-09 20:00:00,ETC/USDT,7.89300000,8.04380000,7.71520000,7.89710000,521127.15000000,4120410.90364800,9139
1610218800000,2021-01-09 19:00:00,ETC/USDT,7.90000000,8.07630000,7.78000000,7.89290000,792666.02000000,6278658.05972000,10007
1610215200000,2021-01-09 18:00:00,ETC/USDT,7.62990000,7.99990000,7.56150000,7.90000000,664114.70000000,5201077.27248300,12657
1610211600000,2021-01-09 17:00:00,ETC/USDT,7.47810000,7.75000000,7.45520000,7.62720000,828674.85000000,6313041.74671400,11248
1610208000000,2021-01-09 16:00:00,ETC/USDT,7.24000000,7.62350000,7.17630000,7.47490000,1042872.53000000,7778664.47856100,16215
1610204400000,2021-01-09 15:00:00,ETC/USDT,7.19150000,7.24650000,7.02270000,7.24000000,336520.65000000,2401200.52695500,5500
1610200800000,2021-01-09 14:00:00,ETC/USDT,7.27340000,7.32310000,7.17300000,7.19300000,160636.73000000,1164607.08934000,3126
1610197200000,2021-01-09 13:00:00,ETC/USDT,7.32480000,7.42220000,7.19940000,7.27500000,360189.36000000,2628468.54677400,6471
1610193600000,2021-01-09 12:00:00,ETC/USDT,7.06620000,7.36900000,7.00910000,7.32690000,349825.49000000,2512577.31071100,5549
1610190000000,2021-01-09 11:00:00,ETC/USDT,7.07500000,7.21360000,7.00210000,7.06410000,315844.34000000,2245453.06579600,5736
1610186400000,2021-01-09 10:00:00,ETC/USDT,6.90450000,7.13370000,6.90450000,7.07180000,285068.96000000,2003341.19553500,5772
1610182800000,2021-01-09 09:00:00,ETC/USDT,6.83450000,6.91060000,6.82240000,6.90450000,85420.41000000,585046.03269700,2147
1610179200000,2021-01-09 08:00:00,ETC/USDT,6.80290000,6.84340000,6.73500000,6.82930000,100565.95000000,683753.92926400,2238
1610175600000,2021-01-09 07:00:00,ETC/USDT,6.74080000,6.80240000,6.71640000,6.79690000,83476.77000000,564754.08165900,1805
1610172000000,2021-01-09 06:00:00,ETC/USDT,6.75120000,6.84610000,6.71630000,6.73960000,165228.77000000,1118934.22165900,3560
1610168400000,2021-01-09 05:00:00,ETC/USDT,6.85200000,6.85710000,6.74240000,6.75530000,173961.94000000,1183245.03402700,3483
1610164800000,2021-01-09 04:00:00,ETC/USDT,6.90670000,6.91070000,6.84440000,6.85350000,142765.41000000,981886.22876800,2727
1610161200000,2021-01-09 03:00:00,ETC/USDT,6.81810000,6.93140000,6.78740000,6.91010000,176579.59000000,1213606.29185300,3130
1610157600000,2021-01-09 02:00:00,ETC/USDT,6.80600000,6.86050000,6.75280000,6.81840000,260031.53000000,1768858.08410700,3686
1610154000000,2021-01-09 01:00:00,ETC/USDT,6.82310000,6.84160000,6.71440000,6.80600000,291121.61000000,1970288.82859200,4710
1610150400000,2021-01-09 00:00:00,ETC/USDT,6.95470000,6.99990000,6.76430000,6.82740000,193469.72000000,1332937.78998600,4308
1610146800000,2021-01-08 23:00:00,ETC/USDT,6.89600000,6.96390000,6.88010000,6.95650000,76091.41000000,526665.07983900,1972
1610143200000,2021-01-08 22:00:00,ETC/USDT,6.76600000,6.89900000,6.67890000,6.89870000,116271.55000000,787754.31813900,2320
1610139600000,2021-01-08 21:00:00,ETC/USDT,6.68170000,6.81000000,6.65600000,6.76470000,133219.08000000,900229.82111900,2470
1610136000000,2021-01-08 20:00:00,ETC/USDT,6.75150000,6.81540000,6.65670000,6.68370000,189416.53000000,1271335.13085800,3928
1610132400000,2021-01-08 19:00:00,ETC/USDT,6.78120000,6.85310000,6.74020000,6.75330000,82766.90000000,563155.03048800,2024
1610128800000,2021-01-08 18:00:00,ETC/USDT,6.79100000,6.84370000,6.67000000,6.77530000,206375.94000000,1393186.89123700,3990
1610125200000,2021-01-08 17:00:00,ETC/USDT,6.83020000,6.87500000,6.77790000,6.78800000,184981.22000000,1263769.13582200,2887
1610121600000,2021-01-08 16:00:00,ETC/USDT,6.80510000,6.88590000,6.74770000,6.83430000,419511.56000000,2867171.68082800,5617
1610118000000,2021-01-08 15:00:00,ETC/USDT,7.00300000,7.01350000,6.65820000,6.80440000,851124.11000000,5803495.88245800,11286
1610114400000,2021-01-08 14:00:00,ETC/USDT,7.00770000,7.04050000,6.94110000,7.00220000,320780.87000000,2241534.80520500,3867
1610110800000,2021-01-08 13:00:00,ETC/USDT,7.00310000,7.05900000,6.88030000,7.00800000,351215.05000000,2451510.15315800,4797
1610107200000,2021-01-08 12:00:00,ETC/USDT,7.02990000,7.14160000,6.93510000,7.00300000,444676.84000000,3127930.24314800,6264
1610103600000,2021-01-08 11:00:00,ETC/USDT,7.14030000,7.18410000,7.01270000,7.02990000,313665.19000000,2222586.19604200,5123
1610100000000,2021-01-08 10:00:00,ETC/USDT,7.01220000,7.18180000,6.99080000,7.13910000,294277.24000000,2091905.84246900,5652
1610096400000,2021-01-08 09:00:00,ETC/USDT,6.94530000,7.02650000,6.89000000,7.00860000,175158.57000000,1215912.03344700,3463
1610092800000,2021-01-08 08:00:00,ETC/USDT,6.99400000,7.01850000,6.93170000,6.94310000,119856.32000000,835802.33011200,2224
1610089200000,2021-01-08 07:00:00,ETC/USDT,6.93370000,7.00810000,6.88600000,6.99430000,169060.19000000,1174676.93411300,3224
1610085600000,2021-01-08 06:00:00,ETC/USDT,6.86360000,6.95660000,6.77040000,6.93300000,203824.77000000,1401606.77870700,3588
1610082000000,2021-01-08 05:00:00,ETC/USDT,6.92330000,6.95670000,6.84450000,6.86290000,163345.48000000,1125661.63556000,2864
1610078400000,2021-01-08 04:00:00,ETC/USDT,6.95010000,6.99790000,6.91000000,6.92510000,136839.64000000,951276.33864600,2537
1610074800000,2021-01-08 03:00:00,ETC/USDT,6.81010000,6.98430000,6.79120000,6.95020000,166613.43000000,1155530.08571600,3448
1610071200000,2021-01-08 02:00:00,ETC/USDT,7.11320000,7.13740000,6.63240000,6.81350000,432118.42000000,2963827.55417800,9703
1610067600000,2021-01-08 01:00:00,ETC/USDT,7.10490000,7.17330000,7.00020000,7.11420000,295097.78000000,2090112.07336500,5598
1610064000000,2021-01-08 00:00:00,ETC/USDT,7.21250000,7.31920000,7.10000000,7.10500000,154657.18000000,1116069.98908700,3700
1610060400000,2021-01-07 23:00:00,ETC/USDT,7.26540000,7.26540000,7.10910000,7.21420000,149010.89000000,1070185.62299300,3617
1610056800000,2021-01-07 22:00:00,ETC/USDT,7.29010000,7.31410000,7.25000000,7.26560000,45902.43000000,334497.79874300,1385
1610053200000,2021-01-07 21:00:00,ETC/USDT,7.29510000,7.34690000,7.22610000,7.28810000,169554.37000000,1236059.05862600,2884
1610049600000,2021-01-07 20:00:00,ETC/USDT,7.27920000,7.30130000,7.21230000,7.29570000,135143.19000000,981511.41244800,2842
1610046000000,2021-01-07 19:00:00,ETC/USDT,7.25370000,7.30520000,7.10950000,7.27560000,408750.48000000,2954526.41035700,7505
1610042400000,2021-01-07 18:00:00,ETC/USDT,7.44650000,7.53440000,6.99590000,7.26310000,511985.44000000,3730633.06543300,10990
1610038800000,2021-01-07 17:00:00,ETC/USDT,7.53280000,7.62530000,7.43610000,7.44690000,231204.13000000,1739483.71081900,5195
1610035200000,2021-01-07 16:00:00,ETC/USDT,7.45220000,7.57490000,7.35030000,7.53620000,341664.30000000,2548768.73301400,6808
1610031600000,2021-01-07 15:00:00,ETC/USDT,7.35610000,7.47760000,7.30010000,7.45390000,168276.06000000,1244284.39207100,3155
1610028000000,2021-01-07 14:00:00,ETC/USDT,7.40520000,7.44300000,7.30980000,7.35810000,157174.21000000,1158951.68590500,3619
1610024400000,2021-01-07 13:00:00,ETC/USDT,7.49210000,7.51690000,7.34530000,7.40000000,207343.68000000,1543601.29941000,4425
1610020800000,2021-01-07 12:00:00,ETC/USDT,7.37250000,7.52600000,7.30890000,7.48920000,330070.44000000,2454756.16997800,6402
1610017200000,2021-01-07 11:00:00,ETC/USDT,7.19440000,7.37720000,7.19440000,7.36970000,149284.96000000,1090409.76898000,3667
1610013600000,2021-01-07 10:00:00,ETC/USDT,7.40000000,7.40000000,7.16320000,7.19610000,179659.94000000,1302070.13928200,4854
1610010000000,2021-01-07 09:00:00,ETC/USDT,7.32700000,7.40000000,7.23320000,7.40000000,248748.21000000,1818210.75478100,3696
1610006400000,2021-01-07 08:00:00,ETC/USDT,7.26580000,7.37000000,7.07050000,7.33010000,414347.31000000,2990291.12474700,9387
1610002800000,2021-01-07 07:00:00,ETC/USDT,7.57010000,7.63240000,7.21570000,7.26810000,420233.16000000,3112542.24138000,10853
1609999200000,2021-01-07 06:00:00,ETC/USDT,7.63610000,7.65000000,7.45700000,7.57000000,147465.23000000,1113552.61339800,3843
1609995600000,2021-01-07 05:00:00,ETC/USDT,7.70900000,7.73500000,7.62240000,7.63130000,109147.66000000,838580.29289200,3821
1609992000000,2021-01-07 04:00:00,ETC/USDT,7.62520000,7.75400000,7.54300000,7.70820000,275257.59000000,2103764.93398100,6400
1609988400000,2021-01-07 03:00:00,ETC/USDT,7.54110000,7.65000000,7.52260000,7.62560000,141072.41000000,1073135.56834000,3194
1609984800000,2021-01-07 02:00:00,ETC/USDT,7.56790000,7.61520000,7.47660000,7.54480000,116870.91000000,881877.88399200,3037
1609981200000,2021-01-07 01:00:00,ETC/USDT,7.56780000,7.63170000,7.51440000,7.56880000,163790.87000000,1240265.54378800,3879
1609977600000,2021-01-07 00:00:00,ETC/USDT,7.57770000,7.63640000,7.41080000,7.56450000,234538.65000000,1772093.26438700,5294
1609974000000,2021-01-06 23:00:00,ETC/USDT,7.51200000,7.64940000,7.51200000,7.57230000,161329.87000000,1225152.65155900,3268
1609970400000,2021-01-06 22:00:00,ETC/USDT,7.55560000,7.61990000,7.50000000,7.51210000,118520.99000000,895347.34949900,2061
1609966800000,2021-01-06 21:00:00,ETC/USDT,7.50000000,7.57560000,7.42080000,7.55480000,165643.37000000,1240211.92515700,4125
1609963200000,2021-01-06 20:00:00,ETC/USDT,7.50730000,7.58890000,7.19270000,7.49870000,523420.78000000,3875010.97181700,11363
1609959600000,2021-01-06 19:00:00,ETC/USDT,7.61570000,7.73850000,7.43370000,7.49200000,214304.58000000,1632675.28738400,6010
1609956000000,2021-01-06 18:00:00,ETC/USDT,7.74820000,7.75640000,7.57690000,7.61160000,236402.00000000,1816577.44559300,6536
1609952400000,2021-01-06 17:00:00,ETC/USDT,7.53270000,7.75500000,7.51720000,7.74450000,209729.44000000,1604717.30573000,6270
1609948800000,2021-01-06 16:00:00,ETC/USDT,7.42600000,7.70000000,7.42600000,7.53240000,396673.33000000,3008317.95658600,8015
1609945200000,2021-01-06 15:00:00,ETC/USDT,7.34070000,7.47570000,7.32340000,7.42420000,133236.67000000,988833.51634400,2757
1609941600000,2021-01-06 14:00:00,ETC/USDT,7.45050000,7.50960000,7.31500000,7.33820000,263045.22000000,1949429.12487700,5125
1609938000000,2021-01-06 13:00:00,ETC/USDT,7.42310000,7.56410000,7.39840000,7.45150000,312404.23000000,2335525.84241000,5838
1609934400000,2021-01-06 12:00:00,ETC/USDT,7.43020000,7.47900000,7.34770000,7.42310000,225065.61000000,1666263.57481500,3901
1609930800000,2021-01-06 11:00:00,ETC/USDT,7.44140000,7.50000000,7.37960000,7.43160000,255152.38000000,1897476.97494000,4569
1609927200000,2021-01-06 10:00:00,ETC/USDT,7.18890000,7.48630000,7.17940000,7.44120000,363694.09000000,2678750.13439500,6333
1609923600000,2021-01-06 09:00:00,ETC/USDT,7.19620000,7.22470000,7.09310000,7.18900000,148486.04000000,1064341.85982400,3328
1609920000000,2021-01-06 08:00:00,ETC/USDT,7.13180000,7.26210000,7.11750000,7.19690000,161378.25000000,1160728.57278600,3471
1609916400000,2021-01-06 07:00:00,ETC/USDT,7.15570000,7.20880000,7.06590000,7.12850000,72956.68000000,521089.80894100,1959
1609912800000,2021-01-06 06:00:00,ETC/USDT,7.11270000,7.19610000,7.09270000,7.15570000,71247.55000000,509698.68337000,1705
1609909200000,2021-01-06 05:00:00,ETC/USDT,7.23870000,7.27090000,7.04490000,7.10940000,131670.86000000,942831.76694500,2849
1609905600000,2021-01-06 04:00:00,ETC/USDT,7.06370000,7.27100000,7.06280000,7.24080000,274527.49000000,1972845.96059900,5180
1609902000000,2021-01-06 03:00:00,ETC/USDT,7.09500000,7.12100000,7.04440000,7.06140000,46240.34000000,327186.21739800,1264
1609898400000,2021-01-06 02:00:00,ETC/USDT,7.01630000,7.13230000,7.01350000,7.09610000,83478.13000000,591648.19503500,2104
1609894800000,2021-01-06 01:00:00,ETC/USDT,7.11480000,7.13170000,6.97400000,7.01000000,126388.33000000,890144.08893000,2964
1609891200000,2021-01-06 00:00:00,ETC/USDT,7.27150000,7.30000000,7.03420000,7.11600000,245424.12000000,1750914.83870100,5210
1609887600000,2021-01-05 23:00:00,ETC/USDT,7.18010000,7.28400000,7.04780000,7.27100000,215740.94000000,1540537.35554300,4403
1609884000000,2021-01-05 22:00:00,ETC/USDT,7.09610000,7.25000000,7.06320000,7.17850000,110498.95000000,792278.59702400,3086
1609880400000,2021-01-05 21:00:00,ETC/USDT,7.08740000,7.17210000,7.06270000,7.09230000,111085.88000000,789331.84314800,2667
1609876800000,2021-01-05 20:00:00,ETC/USDT,7.09130000,7.16270000,7.04700000,7.09130000,144459.10000000,1025406.39955400,3302
1609873200000,2021-01-05 19:00:00,ETC/USDT,7.00880000,7.13650000,6.91330000,7.09640000,241868.81000000,1700234.27154500,5003
1609869600000,2021-01-05 18:00:00,ETC/USDT,7.08820000,7.18320000,6.99580000,6.99980000,213484.70000000,1514758.97604400,4284
1609866000000,2021-01-05 17:00:00,ETC/USDT,7.05310000,7.10790000,7.01410000,7.08430000,101464.56000000,716149.14000200,2330
1609862400000,2021-01-05 16:00:00,ETC/USDT,6.99060000,7.11200000,6.90450000,7.05070000,293271.44000000,2062328.77368800,5072
1609858800000,2021-01-05 15:00:00,ETC/USDT,7.04700000,7.05570000,6.96800000,6.98780000,185202.11000000,1297290.77513500,3028
1609855200000,2021-01-05 14:00:00,ETC/USDT,6.91920000,7.05140000,6.80020000,7.04150000,296234.43000000,2046577.28871100,4187
1609851600000,2021-01-05 13:00:00,ETC/USDT,6.95920000,7.04000000,6.91000000,6.91470000,103118.15000000,721645.18156500,2225
1609848000000,2021-01-05 12:00:00,ETC/USDT,7.10190000,7.13670000,6.95580000,6.95980000,147066.08000000,1033144.47076800,3247
1609844400000,2021-01-05 11:00:00,ETC/USDT,7.00830000,7.12330000,6.98020000,7.10290000,157260.23000000,1108362.98675700,3059
1609840800000,2021-01-05 10:00:00,ETC/USDT,6.97200000,7.05250000,6.92590000,7.01030000,151952.89000000,1061708.46456500,3590
1609837200000,2021-01-05 09:00:00,ETC/USDT,6.96570000,7.08400000,6.95480000,6.97200000,194483.19000000,1363436.42160200,4036
1609833600000,2021-01-05 08:00:00,ETC/USDT,6.81160000,6.99420000,6.81160000,6.96570000,220613.66000000,1528253.39154400,3872
1609830000000,2021-01-05 07:00:00,ETC/USDT,6.84530000,6.91740000,6.78140000,6.80730000,163946.35000000,1123528.95490600,2662
1609826400000,2021-01-05 06:00:00,ETC/USDT,6.73030000,6.87360000,6.69230000,6.84140000,229420.55000000,1554996.97514700,3630
1609822800000,2021-01-05 05:00:00,ETC/USDT,6.83220000,6.90300000,6.69020000,6.73330000,213103.88000000,1448657.46345100,3869
1609819200000,2021-01-05 04:00:00,ETC/USDT,6.81700000,6.95010000,6.72200000,6.82620000,276732.66000000,1896458.46730600,4991
1609815600000,2021-01-05 03:00:00,ETC/USDT,7.01100000,7.06980000,6.76930000,6.81700000,336609.96000000,2325447.46291200,6077
1609812000000,2021-01-05 02:00:00,ETC/USDT,7.18320000,7.18720000,6.89070000,7.00000000,354704.00000000,2483811.64689600,5397
1609808400000,2021-01-05 01:00:00,ETC/USDT,7.26780000,7.41690000,7.05000000,7.17990000,428306.61000000,3087840.34607700,7270
1609804800000,2021-01-05 00:00:00,ETC/USDT,7.03330000,7.36890000,7.03320000,7.27250000,674842.72000000,4889706.75117500,11410
1609801200000,2021-01-04 23:00:00,ETC/USDT,6.97230000,7.05690000,6.80530000,7.03740000,207235.11000000,1435604.95237800,3929
1609797600000,2021-01-04 22:00:00,ETC/USDT,6.79380000,6.99000000,6.75740000,6.97880000,108887.45000000,748438.04260600,3001
1609794000000,2021-01-04 21:00:00,ETC/USDT,6.84030000,6.93020000,6.76430000,6.79110000,128941.61000000,880294.03586900,3415
1609790400000,2021-01-04 20:00:00,ETC/USDT,6.91280000,6.97820000,6.81880000,6.83970000,190767.57000000,1317611.56975100,3880
1609786800000,2021-01-04 19:00:00,ETC/USDT,6.80000000,6.91950000,6.79610000,6.90980000,120026.09000000,823451.79134500,2922
1609783200000,2021-01-04 18:00:00,ETC/USDT,6.74180000,6.86990000,6.74160000,6.79460000,117331.20000000,798791.32319600,3329
1609779600000,2021-01-04 17:00:00,ETC/USDT,6.83400000,6.88360000,6.68000000,6.74190000,278192.84000000,1884868.94573900,5315
1609776000000,2021-01-04 16:00:00,ETC/USDT,7.01710000,7.06300000,6.70180000,6.83320000,484512.44000000,3307908.99845900,9146
1609772400000,2021-01-04 15:00:00,ETC/USDT,7.15470000,7.16700000,6.96860000,7.02340000,280126.76000000,1978477.05479100,6043
1609768800000,2021-01-04 14:00:00,ETC/USDT,6.89770000,7.22000000,6.88970000,7.16000000,368433.87000000,2601144.72273400,7294
1609765200000,2021-01-04 13:00:00,ETC/USDT,6.86540000,6.91000000,6.71810000,6.89510000,319634.72000000,2175035.14194600,5357
1609761600000,2021-01-04 12:00:00,ETC/USDT,6.81270000,6.94250000,6.75180000,6.85950000,306026.17000000,2095886.67705500,5674
1609758000000,2021-01-04 11:00:00,ETC/USDT,6.74590000,6.81790000,6.54060000,6.80890000,345239.80000000,2310567.18109900,7079
1609754400000,2021-01-04 10:00:00,ETC/USDT,6.66150000,6.80870000,6.27500000,6.74770000,734580.30000000,4818692.23157700,15085
1609750800000,2021-01-04 09:00:00,ETC/USDT,6.96440000,7.03880000,6.25000000,6.65870000,1332389.16000000,8912172.80244100,18207
1609747200000,2021-01-04 08:00:00,ETC/USDT,6.98210000,7.16720000,6.75150000,6.96540000,748414.51000000,5224781.79837500,11861
1609743600000,2021-01-04 07:00:00,ETC/USDT,7.29430000,7.39130000,6.83930000,6.98210000,1056221.54000000,7469460.47393600,16602
1609740000000,2021-01-04 06:00:00,ETC/USDT,7.50310000,7.63980000,7.21400000,7.28990000,733986.62000000,5495327.94026000,14068
