unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,tradecount
1625860800000,2021-07-09 20:00:00,DOT/USDT,15.47900000,15.62200000,15.46100000,15.59800000,177074.39100000,2753272.69572900,5248
1625857200000,2021-07-09 19:00:00,DOT/USDT,15.41900000,15.51900000,15.37400000,15.48000000,158717.50000000,2451903.46001600,5033
1625853600000,2021-07-09 18:00:00,DOT/USDT,15.51100000,15.52000000,15.39500000,15.42100000,197768.86400000,3056103.18836200,5314
1625850000000,2021-07-09 17:00:00,DOT/USDT,15.62300000,15.62900000,15.45700000,15.50700000,282506.03000000,4387454.15175000,7128
1625846400000,2021-07-09 16:00:00,DOT/USDT,15.71300000,15.80600000,15.53800000,15.62300000,369538.50000000,5794737.81552700,9938
1625842800000,2021-07-09 15:00:00,DOT/USDT,15.63400000,15.74800000,15.57600000,15.70600000,369836.13500000,5789181.14641600,9442
1625839200000,2021-07-09 14:00:00,DOT/USDT,15.51800000,15.72100000,15.46000000,15.63400000,582358.89300000,9089518.47740800,14545
1625835600000,2021-07-09 13:00:00,DOT/USDT,15.47800000,15.62600000,15.43800000,15.51700000,734707.07300000,11423479.70692800,16954
1625832000000,2021-07-09 12:00:00,DOT/USDT,15.25400000,15.48500000,15.12500000,15.47700000,404063.98300000,6157901.37635000,10643
1625828400000,2021-07-09 11:00:00,DOT/USDT,15.38600000,15.38800000,15.20800000,15.25400000,219416.20900000,3350183.04905000,6712
1625824800000,2021-07-09 10:00:00,DOT/USDT,15.47500000,15.53200000,15.31500000,15.39000000,258257.51700000,3978738.27491200,7030
1625821200000,2021-07-09 09:00:00,DOT/USDT,15.30700000,15.58800000,15.30600000,15.47500000,465396.66000000,7201618.30535800,12023
1625817600000,2021-07-09 08:00:00,DOT/USDT,15.34000000,15.36300000,15.11500000,15.31100000,466862.27500000,7116962.59641300,11444
1625814000000,2021-07-09 07:00:00,DOT/USDT,15.30700000,15.36200000,15.26100000,15.34200000,245303.54100000,3755153.59623400,5808
1625810400000,2021-07-09 06:00:00,DOT/USDT,15.39200000,15.39700000,15.23800000,15.31100000,311917.61300000,4776607.36374100,8040
1625806800000,2021-07-09 05:00:00,DOT/USDT,15.49200000,15.54200000,15.38100000,15.39000000,338240.35400000,5235598.69450000,7892
1625803200000,2021-07-09 04:00:00,DOT/USDT,15.33100000,15.53500000,15.30600000,15.49200000,322670.09200000,4984779.68414900,9328
1625799600000,2021-07-09 03:00:00,DOT/USDT,15.31900000,15.39900000,15.25000000,15.33800000,342962.98900000,5255183.30979400,9477
1625796000000,2021-07-09 02:00:00,DOT/USDT,15.03600000,15.32300000,14.95300000,15.31800000,438752.89700000,6645849.09842600,11346
1625792400000,2021-07-09 01:00:00,DOT/USDT,14.94200000,15.06300000,14.82000000,15.03200000,499446.39600000,7465341.63998400,13280
1625788800000,2021-07-09 00:00:00,DOT/USDT,15.31100000,15.33700000,14.93100000,14.94100000,616583.89500000,9290123.29550900,16677
1625785200000,2021-07-08 23:00:00,DOT/USDT,15.01700000,15.41900000,15.01700000,15.31700000,327304.66600000,5001248.95005600,10027
1625781600000,2021-07-08 22:00:00,DOT/USDT,15.30600000,15.36700000,14.99000000,15.02100000,662241.80500000,10005720.54424200,19433
1625778000000,2021-07-08 21:00:00,DOT/USDT,15.41600000,15.55400000,15.30000000,15.30700000,319896.85300000,4934267.00947900,8517
1625774400000,2021-07-08 20:00:00,DOT/USDT,15.59800000,15.61800000,15.39900000,15.41900000,185034.61200000,2869955.03897600,6634
1625770800000,2021-07-08 19:00:00,DOT/USDT,15.43000000,15.63000000,15.31600000,15.59500000,425343.88700000,6589705.08656900,11490
1625767200000,2021-07-08 18:00:00,DOT/USDT,15.56700000,15.60200000,15.35100000,15.42700000,361842.82300000,5595574.11222500,9334
1625763600000,2021-07-08 17:00:00,DOT/USDT,15.57500000,15.61200000,15.46400000,15.56300000,305984.49200000,4760195.59734800,7817
1625760000000,2021-07-08 16:00:00,DOT/USDT,15.58900000,15.63100000,15.43300000,15.58100000,368294.37700000,5721141.27356400,9957
1625756400000,2021-07-08 15:00:00,DOT/USDT,15.49500000,15.61500000,15.41600000,15.58800000,450789.31200000,6998173.90101900,31893
1625752800000,2021-07-08 14:00:00,DOT/USDT,15.38600000,15.51000000,15.36300000,15.49600000,478700.20500000,7394210.53447100,48673
1625749200000,2021-07-08 13:00:00,DOT/USDT,15.47900000,15.50200000,15.24100000,15.38400000,465893.11800000,7157737.68770900,13715
1625745600000,2021-07-08 12:00:00,DOT/USDT,15.59500000,15.62600000,15.44000000,15.48100000,507679.73700000,7889860.71985600,15335
1625742000000,2021-07-08 11:00:00,DOT/USDT,15.39000000,15.61000000,15.16000000,15.59500000,763456.56700000,11751259.87217400,20405
1625738400000,2021-07-08 10:00:00,DOT/USDT,15.49300000,15.57700000,15.38600000,15.39100000,488969.59200000,7589041.36063400,12120
1625734800000,2021-07-08 09:00:00,DOT/USDT,15.52100000,15.58900000,15.40500000,15.49400000,422580.08600000,6555136.73176600,13356
1625731200000,2021-07-08 08:00:00,DOT/USDT,15.49500000,15.59500000,15.28500000,15.52300000,761085.51300000,11767895.78165800,31554
1625727600000,2021-07-08 07:00:00,DOT/USDT,15.83000000,15.97400000,15.31600000,15.49800000,1008987.91900000,15782811.63238800,26060
1625724000000,2021-07-08 06:00:00,DOT/USDT,15.73200000,16.07800000,15.69700000,15.83100000,859238.27900000,13648672.39321700,25433
1625720400000,2021-07-08 05:00:00,DOT/USDT,16.04700000,16.15600000,15.71500000,15.72500000,584574.91300000,9328068.44990500,15444
1625716800000,2021-07-08 04:00:00,DOT/USDT,16.19100000,16.19100000,15.86800000,16.04500000,664175.45600000,10643403.84762300,18242
1625713200000,2021-07-08 03:00:00,DOT/USDT,16.31400000,16.31600000,15.96000000,16.19200000,807658.33600000,13031954.48927500,21221
1625709600000,2021-07-08 02:00:00,DOT/USDT,16.20500000,16.34400000,16.16000000,16.31100000,344377.86300000,5598747.81900900,9531
1625706000000,2021-07-08 01:00:00,DOT/USDT,16.17600000,16.42400000,16.15300000,16.20400000,577149.90000000,9398549.85148700,16521
1625702400000,2021-07-08 00:00:00,DOT/USDT,16.86200000,16.89300000,16.11200000,16.17700000,1472546.35200000,24191892.75343900,38163
1625698800000,2021-07-07 23:00:00,DOT/USDT,16.98600000,16.98600000,16.75000000,16.86100000,701125.93700000,11809548.08694300,25738
1625695200000,2021-07-07 22:00:00,DOT/USDT,17.07600000,17.12600000,16.83400000,16.98800000,569265.03400000,9667660.82747400,31791
1625691600000,2021-07-07 21:00:00,DOT/USDT,17.30400000,17.31800000,16.86800000,17.07600000,732447.39700000,12506162.37633700,20981
1625688000000,2021-07-07 20:00:00,DOT/USDT,17.56900000,17.56900000,17.15700000,17.30700000,717417.82100000,12431389.96200100,18680
1625684400000,2021-07-07 19:00:00,DOT/USDT,17.43600000,17.66800000,17.38700000,17.57100000,1095055.62900000,19196434.02871600,68102
1625680800000,2021-07-07 18:00:00,DOT/USDT,17.10500000,17.49000000,17.00500000,17.43600000,1150168.06800000,19904521.22426100,33521
1625677200000,2021-07-07 17:00:00,DOT/USDT,16.95000000,17.10500000,16.71700000,17.10400000,530678.29100000,8959926.26924900,14676
1625673600000,2021-07-07 16:00:00,DOT/USDT,16.81900000,16.99200000,16.69300000,16.95200000,624903.52800000,10545773.07313300,15155
1625670000000,2021-07-07 15:00:00,DOT/USDT,16.89300000,16.98200000,16.69900000,16.82000000,676621.80200000,11392482.42504300,18998
1625666400000,2021-07-07 14:00:00,DOT/USDT,17.23000000,17.28400000,16.83800000,16.89300000,873195.94100000,14906246.24827300,36913
1625662800000,2021-07-07 13:00:00,DOT/USDT,16.90700000,17.29300000,16.90600000,17.23400000,1177093.88600000,20184597.01542100,38860
1625659200000,2021-07-07 12:00:00,DOT/USDT,16.85000000,16.99900000,16.77800000,16.90800000,656082.96500000,11065576.06867000,15935
1625655600000,2021-07-07 11:00:00,DOT/USDT,16.66700000,16.90800000,16.66000000,16.84800000,621083.72800000,10442532.67784800,15299
1625652000000,2021-07-07 10:00:00,DOT/USDT,16.85400000,16.88000000,16.50900000,16.66700000,735517.16700000,12261645.58051600,17355
1625648400000,2021-07-07 09:00:00,DOT/USDT,16.64200000,17.00800000,16.63600000,16.85400000,948494.67800000,15973429.99494400,23777
1625644800000,2021-07-07 08:00:00,DOT/USDT,16.64900000,16.76500000,16.56300000,16.64200000,583905.02700000,9722755.46053700,27188
1625641200000,2021-07-07 07:00:00,DOT/USDT,16.71000000,16.88500000,16.52300000,16.64500000,660132.82800000,11055400.24423600,52712
1625637600000,2021-07-07 06:00:00,DOT/USDT,16.80700000,16.93000000,16.68500000,16.70800000,631221.08100000,10601930.41735900,14601
1625634000000,2021-07-07 05:00:00,DOT/USDT,16.89400000,16.95000000,16.67800000,16.80700000,765266.50200000,12865246.00045300,21510
1625630400000,2021-07-07 04:00:00,DOT/USDT,16.63600000,16.92300000,16.55200000,16.89400000,890007.52900000,14919282.58618000,26388
1625626800000,2021-07-07 03:00:00,DOT/USDT,16.39100000,16.70000000,16.27900000,16.63400000,890287.39700000,14721764.14698000,28332
1625623200000,2021-07-07 02:00:00,DOT/USDT,16.29700000,16.39500000,16.13600000,16.38700000,395805.61300000,6437944.61804300,10764
1625619600000,2021-07-07 01:00:00,DOT/USDT,16.37700000,16.50000000,16.17500000,16.29700000,714317.03600000,11689490.21568100,16179
1625616000000,2021-07-07 00:00:00,DOT/USDT,16.12700000,16.47200000,16.08500000,16.37300000,1139382.10000000,18566125.39418000,31157
1625612400000,2021-07-06 23:00:00,DOT/USDT,15.80500000,16.15700000,15.75100000,16.13500000,524287.83700000,8387330.83013200,15724
1625608800000,2021-07-06 22:00:00,DOT/USDT,15.59000000,15.85200000,15.54300000,15.80700000,184698.91300000,2903589.87588700,6996
1625605200000,2021-07-06 21:00:00,DOT/USDT,15.71200000,15.71200000,15.47300000,15.58900000,247067.51000000,3854775.12869600,8974
1625601600000,2021-07-06 20:00:00,DOT/USDT,15.83600000,15.98700000,15.65100000,15.71200000,377631.24100000,5978254.50097400,10370
1625598000000,2021-07-06 19:00:00,DOT/USDT,15.82600000,15.88300000,15.73200000,15.83300000,247968.48300000,3917099.34838400,7468
