unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1626390000000,2021-07-15 23:00:00,SOL/USDT,28.70000000,28.81900000,28.06500000,28.54500000,113916.19300000,3232827.20382500,31428
1626386400000,2021-07-15 22:00:00,SOL/USDT,28.52700000,28.80000000,28.40000000,28.70500000,57291.28100000,1638588.48537200,6837
1626382800000,2021-07-15 21:00:00,SOL/USDT,28.86500000,28.90100000,28.49400000,28.52100000,145039.64700000,4160116.68729800,6714
1626379200000,2021-07-15 20:00:00,SOL/USDT,28.66100000,29.04300000,28.65600000,28.87300000,123070.42100000,3550275.41127000,15022
1626375600000,2021-07-15 19:00:00,SOL/USDT,28.48700000,28.83100000,28.40200000,28.66300000,94153.29700000,2692400.06459800,4649
1626372000000,2021-07-15 18:00:00,SOL/USDT,28.41700000,28.64400000,28.25800000,28.49600000,84339.51200000,2402926.82571700,4939
1626368400000,2021-07-15 17:00:00,SOL/USDT,28.35400000,28.59300000,27.97500000,28.42400000,171932.76100000,4850865.16415100,14749
1626364800000,2021-07-15 16:00:00,SOL/USDT,28.76900000,28.90100000,28.00000000,28.35100000,188298.76200000,5347955.58746600,16646
1626361200000,2021-07-15 15:00:00,SOL/USDT,29.06300000,29.23900000,28.76200000,28.76500000,127998.45200000,3719295.99027900,11211
1626357600000,2021-07-15 14:00:00,SOL/USDT,29.30200000,29.53000000,28.81400000,29.08700000,181297.84600000,5281236.40551400,7517
1626354000000,2021-07-15 13:00:00,SOL/USDT,28.97300000,29.42000000,28.77700000,29.29500000,143630.90900000,4179994.25880400,8098
1626350400000,2021-07-15 12:00:00,SOL/USDT,29.14000000,29.57300000,28.75100000,28.97200000,215087.79200000,6249266.98722000,11692
1626346800000,2021-07-15 11:00:00,SOL/USDT,29.36400000,29.55100000,29.11000000,29.14200000,160072.62000000,4684277.50086100,8854
1626343200000,2021-07-15 10:00:00,SOL/USDT,30.65300000,30.82400000,29.19300000,29.35000000,341229.88600000,10145245.42207700,15869
1626339600000,2021-07-15 09:00:00,SOL/USDT,30.30600000,30.84000000,30.15100000,30.66300000,154951.56300000,4736580.69944000,7698
1626336000000,2021-07-15 08:00:00,SOL/USDT,30.37200000,30.72200000,29.90700000,30.30000000,284790.15100000,8623372.63737000,13124
1626332400000,2021-07-15 07:00:00,SOL/USDT,29.88000000,30.86700000,29.55400000,30.37400000,358205.50600000,10863041.09244200,41477
1626328800000,2021-07-15 06:00:00,SOL/USDT,30.46300000,30.46500000,29.65700000,29.88000000,143163.34100000,4295324.33781400,8838
1626325200000,2021-07-15 05:00:00,SOL/USDT,30.34100000,30.55000000,30.19200000,30.48200000,54804.73000000,1662416.29583900,14521
1626321600000,2021-07-15 04:00:00,SOL/USDT,30.59400000,30.65000000,30.01800000,30.37200000,115931.38900000,3510689.86089200,7636
1626318000000,2021-07-15 03:00:00,SOL/USDT,30.79300000,30.83800000,30.55700000,30.58200000,62803.29900000,1926759.55705900,4011
1626314400000,2021-07-15 02:00:00,SOL/USDT,30.95000000,31.07000000,30.68800000,30.78700000,72882.64400000,2249653.04550000,4066
1626310800000,2021-07-15 01:00:00,SOL/USDT,31.10400000,31.48500000,30.90800000,30.93600000,107647.68800000,3368820.18843000,5674
1626307200000,2021-07-15 00:00:00,SOL/USDT,31.36500000,31.38100000,30.78300000,31.08500000,140471.83900000,4373512.95882700,6384
1626303600000,2021-07-14 23:00:00,SOL/USDT,31.07000000,31.39300000,30.78000000,31.36500000,81371.78100000,2527201.90088100,4674
1626300000000,2021-07-14 22:00:00,SOL/USDT,30.62900000,31.18400000,30.60300000,31.09000000,66324.70000000,2050672.73229300,4626
1626296400000,2021-07-14 21:00:00,SOL/USDT,30.79800000,30.97900000,30.61100000,30.61900000,39928.48500000,1230224.13810700,2897
1626292800000,2021-07-14 20:00:00,SOL/USDT,30.49700000,30.96900000,30.48400000,30.79400000,71937.01600000,2212838.00604400,4798
1626289200000,2021-07-14 19:00:00,SOL/USDT,30.76500000,30.85900000,30.43600000,30.50000000,103456.11000000,3167118.94819200,5871
1626285600000,2021-07-14 18:00:00,SOL/USDT,30.61800000,31.50000000,30.55400000,30.75800000,248767.82600000,7724581.38650400,15527
1626282000000,2021-07-14 17:00:00,SOL/USDT,30.56100000,30.69200000,30.40600000,30.62300000,60392.46700000,1845804.25154000,3629
1626278400000,2021-07-14 16:00:00,SOL/USDT,30.58200000,30.69900000,30.35000000,30.56600000,96159.81200000,2938275.31078900,5602
1626274800000,2021-07-14 15:00:00,SOL/USDT,30.92300000,31.01900000,30.34600000,30.58200000,168481.28600000,5169928.50487700,9308
1626271200000,2021-07-14 14:00:00,SOL/USDT,30.43600000,31.20000000,30.43600000,30.92300000,491552.60100000,15176223.49882600,21777
1626267600000,2021-07-14 13:00:00,SOL/USDT,28.94700000,30.51000000,28.94700000,30.42800000,365092.79400000,10924591.83180500,18358
1626264000000,2021-07-14 12:00:00,SOL/USDT,29.00000000,29.11600000,28.76100000,28.94700000,77644.56100000,2249891.24018300,4349
1626260400000,2021-07-14 11:00:00,SOL/USDT,28.98000000,29.29200000,28.87400000,28.99900000,124269.73600000,3616520.53157000,5597
1626256800000,2021-07-14 10:00:00,SOL/USDT,28.86000000,29.43000000,28.73700000,28.98100000,168139.50000000,4893310.98646300,9521
1626253200000,2021-07-14 09:00:00,SOL/USDT,27.76400000,29.02700000,27.53600000,28.85800000,283454.37900000,8103370.32702500,14375
1626249600000,2021-07-14 08:00:00,SOL/USDT,28.10000000,28.30600000,27.67200000,27.74400000,111060.04200000,3116818.33075100,5465
1626246000000,2021-07-14 07:00:00,SOL/USDT,27.73200000,28.17400000,27.71600000,28.10000000,126969.52200000,3551843.64981700,5226
1626242400000,2021-07-14 06:00:00,SOL/USDT,27.66800000,28.27700000,27.40500000,27.73400000,101801.77800000,2830781.09002300,6748
1626238800000,2021-07-14 05:00:00,SOL/USDT,28.06600000,28.27300000,27.36300000,27.66300000,133750.52800000,3709004.68167200,8811
1626235200000,2021-07-14 04:00:00,SOL/USDT,28.14900000,28.36200000,27.92500000,28.06600000,93241.97700000,2623352.66527700,5176
1626231600000,2021-07-14 03:00:00,SOL/USDT,28.68800000,28.73000000,27.70600000,28.15900000,170426.07200000,4784809.02181200,11519
1626228000000,2021-07-14 02:00:00,SOL/USDT,28.53600000,28.75300000,28.46200000,28.69600000,44840.50000000,1284304.63000600,2828
1626224400000,2021-07-14 01:00:00,SOL/USDT,28.55300000,28.79200000,28.20500000,28.52900000,108221.53700000,3082281.78801400,5930
1626220800000,2021-07-14 00:00:00,SOL/USDT,29.15400000,29.28100000,28.43300000,28.56300000,96900.16800000,2786850.46897900,6493
1626217200000,2021-07-13 23:00:00,SOL/USDT,29.31000000,29.47300000,28.93100000,29.13600000,43834.33900000,1280476.58241600,2827
1626213600000,2021-07-13 22:00:00,SOL/USDT,29.43700000,29.52900000,29.00100000,29.31000000,55649.36300000,1630164.53485200,3063
1626210000000,2021-07-13 21:00:00,SOL/USDT,29.32500000,29.50000000,29.15100000,29.43900000,48083.54500000,1412209.87253400,2840
1626206400000,2021-07-13 20:00:00,SOL/USDT,29.02900000,29.38400000,28.81000000,29.32800000,101733.01700000,2966860.27039000,5585
1626202800000,2021-07-13 19:00:00,SOL/USDT,29.46100000,29.66400000,28.96100000,29.02700000,194173.14800000,5664107.29124000,9671
1626199200000,2021-07-13 18:00:00,SOL/USDT,29.95600000,29.97000000,29.43700000,29.46500000,78089.71700000,2322500.41421100,4755
1626195600000,2021-07-13 17:00:00,SOL/USDT,30.15800000,30.26800000,29.84600000,29.96200000,54675.03200000,1643261.87247300,3616
1626192000000,2021-07-13 16:00:00,SOL/USDT,30.25600000,30.33100000,30.00000000,30.15700000,57432.89100000,1732032.72880400,3730
1626188400000,2021-07-13 15:00:00,SOL/USDT,29.90500000,30.31500000,29.81000000,30.25500000,113848.85700000,3424382.40035200,6134
1626184800000,2021-07-13 14:00:00,SOL/USDT,29.39900000,29.92500000,29.35000000,29.90500000,80656.22600000,2387059.37647600,5414
1626181200000,2021-07-13 13:00:00,SOL/USDT,29.26800000,29.54000000,29.10700000,29.40000000,136301.27100000,4000098.89370000,7691
1626177600000,2021-07-13 12:00:00,SOL/USDT,30.12400000,30.20100000,29.17700000,29.27900000,256901.19600000,7610412.54652600,16387
1626174000000,2021-07-13 11:00:00,SOL/USDT,30.29600000,30.34500000,30.03900000,30.12500000,75864.57200000,2290038.64971400,4579
1626170400000,2021-07-13 10:00:00,SOL/USDT,30.54700000,30.64300000,30.22000000,30.29700000,46812.71000000,1423781.03076600,3282
1626166800000,2021-07-13 09:00:00,SOL/USDT,30.56500000,30.58600000,30.30000000,30.54500000,47160.50700000,1435498.90479300,3701
1626163200000,2021-07-13 08:00:00,SOL/USDT,30.49800000,30.79500000,30.48300000,30.55300000,58592.20600000,1793962.06806000,3516
1626159600000,2021-07-13 07:00:00,SOL/USDT,30.30700000,30.67200000,30.30700000,30.49200000,71918.67300000,2195337.33176900,4109
1626156000000,2021-07-13 06:00:00,SOL/USDT,30.02900000,30.57300000,30.02600000,30.28900000,55977.98000000,1700558.15096800,3975
1626152400000,2021-07-13 05:00:00,SOL/USDT,30.88700000,30.97100000,30.01200000,30.02600000,87382.08000000,2646244.49057000,6267
1626148800000,2021-07-13 04:00:00,SOL/USDT,30.81800000,31.01200000,30.75200000,30.87400000,24315.24600000,750391.85015200,1895
1626145200000,2021-07-13 03:00:00,SOL/USDT,30.68300000,30.96400000,30.64100000,30.80000000,28720.07400000,885425.79812300,2128
1626141600000,2021-07-13 02:00:00,SOL/USDT,30.89700000,30.96900000,30.62600000,30.69600000,18036.11200000,556451.54803600,1700
1626138000000,2021-07-13 01:00:00,SOL/USDT,30.86100000,30.97000000,30.48100000,30.89700000,45840.98800000,1409408.12401900,2741
1626134400000,2021-07-13 00:00:00,SOL/USDT,30.77000000,31.09600000,30.57400000,30.86500000,55132.68600000,1699720.33415000,3887
1626130800000,2021-07-12 23:00:00,SOL/USDT,30.81000000,31.00800000,30.67100000,30.77000000,61063.81700000,1882746.75032400,3284
1626127200000,2021-07-12 22:00:00,SOL/USDT,30.57800000,30.97700000,30.55600000,30.79400000,104098.06500000,3209653.00217300,4703
1626123600000,2021-07-12 21:00:00,SOL/USDT,30.46800000,30.65600000,30.41500000,30.57800000,44778.91000000,1368351.75182200,2926
1626120000000,2021-07-12 20:00:00,SOL/USDT,30.35200000,30.61400000,30.10300000,30.47500000,103598.54000000,3152272.35081900,5810
1626116400000,2021-07-12 19:00:00,SOL/USDT,30.24200000,30.84600000,30.01100000,30.36100000,224235.04500000,6827818.24874300,10541
1626112800000,2021-07-12 18:00:00,SOL/USDT,30.30700000,30.49100000,30.03700000,30.25000000,107676.61100000,3262594.64246900,7053
1626109200000,2021-07-12 17:00:00,SOL/USDT,30.40100000,30.57900000,30.25200000,30.30800000,101823.54700000,3096554.00727300,6101
1626105600000,2021-07-12 16:00:00,SOL/USDT,31.08300000,31.19600000,30.23700000,30.41000000,302050.78900000,9269109.30611600,19086
1626102000000,2021-07-12 15:00:00,SOL/USDT,31.37800000,31.38600000,31.06600000,31.08300000,97795.00300000,3049144.41014800,5991
1626098400000,2021-07-12 14:00:00,SOL/USDT,31.58600000,31.68300000,31.35500000,31.38700000,57553.14500000,1813110.99686000,3694
1626094800000,2021-07-12 13:00:00,SOL/USDT,31.56200000,31.63200000,31.31700000,31.58500000,61119.95800000,1923230.17225600,4100
1626091200000,2021-07-12 12:00:00,SOL/USDT,31.34900000,31.63400000,31.26500000,31.55100000,78686.96100000,2473880.35337700,5103
1626087600000,2021-07-12 11:00:00,SOL/USDT,31.60100000,31.66000000,31.34200000,31.34800000,76319.27300000,2402869.57936900,4779
1626084000000,2021-07-12 10:00:00,SOL/USDT,31.88800000,31.89000000,31.25400000,31.62500000,138847.49000000,4382795.11753300,10014
1626080400000,2021-07-12 09:00:00,SOL/USDT,32.17000000,32.24000000,31.87500000,31.88700000,90505.29300000,2897954.28966300,4449
1626076800000,2021-07-12 08:00:00,SOL/USDT,32.21300000,32.32900000,32.10300000,32.17400000,55942.44200000,1801664.17872700,3384
1626073200000,2021-07-12 07:00:00,SOL/USDT,32.22100000,32.37900000,32.11000000,32.20400000,65372.06200000,2109154.21579000,4081
1626069600000,2021-07-12 06:00:00,SOL/USDT,32.18700000,32.27800000,32.10200000,32.22100000,139611.28900000,4491116.21531600,7255
1626066000000,2021-07-12 05:00:00,SOL/USDT,32.35800000,32.42600000,32.13800000,32.19100000,66879.59800000,2157857.79728400,3650
1626062400000,2021-07-12 04:00:00,SOL/USDT,32.54900000,32.68100000,32.35400000,32.36500000,42390.55700000,1377311.91406700,3198
1626058800000,2021-07-12 03:00:00,SOL/USDT,32.35000000,32.69600000,32.30600000,32.53500000,97466.95200000,3170574.50693100,5645
1626055200000,2021-07-12 02:00:00,SOL/USDT,32.06900000,32.39600000,31.96600000,32.35000000,47492.65000000,1531997.95042300,2920
1626051600000,2021-07-12 01:00:00,SOL/USDT,32.11800000,32.16600000,31.97500000,32.07000000,37328.63100000,1196134.22983100,1701
1626048000000,2021-07-12 00:00:00,SOL/USDT,32.17300000,32.25000000,31.95200000,32.11800000,48602.64100000,1560791.94100300,2321
1626044400000,2021-07-11 23:00:00,SOL/USDT,32.24000000,32.25900000,32.01100000,32.18200000,50377.90600000,1617566.36073000,2777
1626040800000,2021-07-11 22:00:00,SOL/USDT,32.44700000,32.54400000,32.20500000,32.23700000,75349.85500000,2440276.17076400,4314
1626037200000,2021-07-11 21:00:00,SOL/USDT,31.90500000,32.51300000,31.84500000,32.41200000,141207.94600000,4556442.39305700,5658
1626033600000,2021-07-11 20:00:00,SOL/USDT,32.00100000,32.09700000,31.89000000,31.92800000,45014.79000000,1439038.97515400,2205
1626030000000,2021-07-11 19:00:00,SOL/USDT,32.02900000,32.08000000,31.95000000,32.00100000,57415.31800000,1838466.56060600,2630
1626026400000,2021-07-11 18:00:00,SOL/USDT,32.02700000,32.10700000,31.92600000,32.03700000,59818.87600000,1915550.59686500,3170
1626022800000,2021-07-11 17:00:00,SOL/USDT,32.30900000,32.35100000,32.02400000,32.02600000,71856.63100000,2309396.57249400,3560
1626019200000,2021-07-11 16:00:00,SOL/USDT,32.39100000,32.42400000,32.05700000,32.31200000,96492.73700000,3113122.99054600,5438
1626015600000,2021-07-11 15:00:00,SOL/USDT,32.03500000,32.56800000,31.95600000,32.39000000,149646.48500000,4839392.32111800,8216
1626012000000,2021-07-11 14:00:00,SOL/USDT,32.09200000,32.18100000,31.92500000,32.03500000,95380.96900000,3056270.60572100,4509
1626008400000,2021-07-11 13:00:00,SOL/USDT,31.97500000,32.11900000,31.81400000,32.09000000,63475.76800000,2029784.05765700,3621
1626004800000,2021-07-11 12:00:00,SOL/USDT,32.21800000,32.29200000,31.91100000,31.97300000,57087.05200000,1831220.96398600,3567
1626001200000,2021-07-11 11:00:00,SOL/USDT,32.12500000,32.26000000,32.05500000,32.21100000,62087.43400000,1995990.26915100,3728
1625997600000,2021-07-11 10:00:00,SOL/USDT,31.88800000,32.34800000,31.88000000,32.13100000,127289.69200000,4089101.96082200,7411
1625994000000,2021-07-11 09:00:00,SOL/USDT,31.84700000,32.02500000,31.71000000,31.88900000,72851.89700000,2323679.13156200,4388
1625990400000,2021-07-11 08:00:00,SOL/USDT,31.62700000,31.88700000,31.47900000,31.85300000,70563.84500000,2237730.54022800,4207
1625986800000,2021-07-11 07:00:00,SOL/USDT,31.70400000,31.98400000,31.30000000,31.62600000,204533.26400000,6468299.27000800,8694
1625983200000,2021-07-11 06:00:00,SOL/USDT,31.78500000,32.06700000,31.64600000,31.71700000,78951.92600000,2515060.57406100,4122
1625979600000,2021-07-11 05:00:00,SOL/USDT,31.59700000,31.79900000,31.52100000,31.77800000,34477.08200000,1092398.81825800,2150
1625976000000,2021-07-11 04:00:00,SOL/USDT,31.68300000,31.70700000,31.38000000,31.59800000,69230.80900000,2184100.43540200,3790
1625972400000,2021-07-11 03:00:00,SOL/USDT,31.72600000,31.91600000,31.57700000,31.68600000,41804.17000000,1328461.71527200,3011
1625968800000,2021-07-11 02:00:00,SOL/USDT,32.01000000,32.14400000,31.72100000,31.72600000,45656.89700000,1460371.36411600,3874
1625965200000,2021-07-11 01:00:00,SOL/USDT,31.85000000,32.19300000,31.64100000,32.00900000,94255.88900000,3013394.03771000,4854
1625961600000,2021-07-11 00:00:00,SOL/USDT,31.71600000,31.98200000,31.54800000,31.86000000,79988.56600000,2543810.35399400,4669
1625958000000,2021-07-10 23:00:00,SOL/USDT,31.87500000,32.00000000,31.61300000,31.69300000,73045.56300000,2325564.11757600,3833
1625954400000,2021-07-10 22:00:00,SOL/USDT,31.65200000,31.94300000,31.64600000,31.86300000,61530.20900000,1955792.30502100,3803
1625950800000,2021-07-10 21:00:00,SOL/USDT,31.53100000,31.71300000,31.33500000,31.65200000,41926.74500000,1323005.77401500,3037
1625947200000,2021-07-10 20:00:00,SOL/USDT,31.80200000,31.81500000,31.02500000,31.54500000,166000.54700000,5210050.25877500,10515
1625943600000,2021-07-10 19:00:00,SOL/USDT,31.91000000,31.98300000,31.47700000,31.82200000,219053.58600000,6949054.31368700,10385
1625940000000,2021-07-10 18:00:00,SOL/USDT,31.82400000,32.00000000,31.70600000,31.92300000,84150.74900000,2679863.21268000,4760
1625936400000,2021-07-10 17:00:00,SOL/USDT,32.57500000,32.57500000,31.57800000,31.84600000,221247.63000000,7070990.29529800,14017
1625932800000,2021-07-10 16:00:00,SOL/USDT,32.35300000,32.83300000,32.25500000,32.58200000,120802.76800000,3937664.03945800,6860
1625929200000,2021-07-10 15:00:00,SOL/USDT,32.40200000,32.64500000,32.30500000,32.36100000,160634.77400000,5211543.89372700,6998
1625925600000,2021-07-10 14:00:00,SOL/USDT,32.49800000,32.94300000,32.15700000,32.40200000,419936.40800000,13644918.58727700,13955
1625922000000,2021-07-10 13:00:00,SOL/USDT,33.13700000,33.20000000,32.44500000,32.49800000,217435.36800000,7112314.20509600,7990
1625918400000,2021-07-10 12:00:00,SOL/USDT,32.77600000,33.32400000,32.62100000,33.12800000,177887.69400000,5894765.31056000,6723
1625914800000,2021-07-10 11:00:00,SOL/USDT,33.04100000,33.19600000,32.45900000,32.77700000,129488.63800000,4246269.09605700,8863
1625911200000,2021-07-10 10:00:00,SOL/USDT,33.25900000,33.47500000,33.00000000,33.05300000,53345.08900000,1770658.91983300,3627
1625907600000,2021-07-10 09:00:00,SOL/USDT,33.24800000,33.69000000,33.19800000,33.26400000,73153.16200000,2449389.04868200,5004
1625904000000,2021-07-10 08:00:00,SOL/USDT,33.36800000,33.39000000,33.16700000,33.26100000,67900.76800000,2259710.34694700,3500
1625900400000,2021-07-10 07:00:00,SOL/USDT,33.37300000,33.39400000,33.14000000,33.36200000,44842.95700000,1491909.55699300,2630
1625896800000,2021-07-10 06:00:00,SOL/USDT,33.06500000,33.48500000,32.96400000,33.40000000,57686.50200000,1915512.61402100,3750
1625893200000,2021-07-10 05:00:00,SOL/USDT,33.03700000,33.25000000,32.78800000,33.07000000,59791.70400000,1977367.05858100,4088
1625889600000,2021-07-10 04:00:00,SOL/USDT,33.28400000,33.61400000,32.92100000,33.05500000,57684.76000000,1917768.93150600,4738
1625886000000,2021-07-10 03:00:00,SOL/USDT,33.36900000,33.63600000,33.05200000,33.28400000,60051.70100000,1999326.47615100,4802
1625882400000,2021-07-10 02:00:00,SOL/USDT,33.43500000,33.78900000,33.19700000,33.36400000,60330.39700000,2017458.92274500,5282
1625878800000,2021-07-10 01:00:00,SOL/USDT,33.75800000,33.87500000,33.37600000,33.43600000,91758.49600000,3086921.20841200,5454
1625875200000,2021-07-10 00:00:00,SOL/USDT,33.31500000,34.21500000,33.23600000,33.74900000,118388.37100000,4012813.42818200,8692
1625871600000,2021-07-09 23:00:00,SOL/USDT,33.74300000,33.77500000,33.16600000,33.31500000,62018.95900000,2073590.81371700,4208
1625868000000,2021-07-09 22:00:00,SOL/USDT,33.40000000,33.76900000,33.38900000,33.74100000,104975.81800000,3521520.76897300,4755
1625864400000,2021-07-09 21:00:00,SOL/USDT,33.13600000,33.53000000,32.98700000,33.40500000,127380.23800000,4238223.58694700,5413
1625860800000,2021-07-09 20:00:00,SOL/USDT,32.94500000,33.18300000,32.82500000,33.11600000,112802.26700000,3727412.08385600,4414
1625857200000,2021-07-09 19:00:00,SOL/USDT,33.26800000,33.34600000,32.75600000,32.94700000,153142.76100000,5067855.97223800,7447
1625853600000,2021-07-09 18:00:00,SOL/USDT,33.78800000,33.83700000,33.21900000,33.26000000,93241.09300000,3120292.47821700,4956
1625850000000,2021-07-09 17:00:00,SOL/USDT,33.64300000,33.84900000,33.40000000,33.76900000,80180.26100000,2696883.97544200,4902
1625846400000,2021-07-09 16:00:00,SOL/USDT,33.93600000,34.14100000,33.53100000,33.64300000,96117.58200000,3245913.62501600,5685
1625842800000,2021-07-09 15:00:00,SOL/USDT,34.16300000,34.32100000,33.87500000,33.92300000,85703.29000000,2921878.51297700,5164
1625839200000,2021-07-09 14:00:00,SOL/USDT,33.90500000,34.46000000,33.72800000,34.14600000,215907.92200000,7373164.70098600,11084
1625835600000,2021-07-09 13:00:00,SOL/USDT,33.09500000,34.00000000,33.05700000,33.90200000,349236.81000000,11751688.68206900,16064
1625832000000,2021-07-09 12:00:00,SOL/USDT,32.44800000,33.13800000,32.19800000,33.07800000,154431.23900000,5037173.79718400,7582
1625828400000,2021-07-09 11:00:00,SOL/USDT,32.83100000,32.84600000,32.33000000,32.46600000,50806.86100000,1654173.60236800,3943
1625824800000,2021-07-09 10:00:00,SOL/USDT,32.87300000,33.12100000,32.66800000,32.84000000,47772.28400000,1570788.83632900,3413
1625821200000,2021-07-09 09:00:00,SOL/USDT,32.56000000,33.17000000,32.55100000,32.85600000,68752.86700000,2264383.20079000,4161
1625817600000,2021-07-09 08:00:00,SOL/USDT,32.96000000,32.97400000,32.47200000,32.57400000,74584.23800000,2436976.96554700,5084
1625814000000,2021-07-09 07:00:00,SOL/USDT,33.03800000,33.06800000,32.63900000,32.96900000,83367.29600000,2738703.79218800,4500
1625810400000,2021-07-09 06:00:00,SOL/USDT,33.22900000,33.36300000,32.79700000,33.03700000,107309.66300000,3548542.86638800,5861
1625806800000,2021-07-09 05:00:00,SOL/USDT,33.39000000,33.64600000,33.18400000,33.22600000,94403.99600000,3158019.21873400,5120
1625803200000,2021-07-09 04:00:00,SOL/USDT,33.40000000,33.58800000,33.12300000,33.40000000,80453.10000000,2685028.52568600,5088
1625799600000,2021-07-09 03:00:00,SOL/USDT,32.90000000,33.78400000,32.80200000,33.41200000,192173.50600000,6412240.88860100,10483
1625796000000,2021-07-09 02:00:00,SOL/USDT,32.46800000,32.94600000,32.34200000,32.89900000,91898.11100000,3005706.95894300,5454
1625792400000,2021-07-09 01:00:00,SOL/USDT,32.11700000,32.51000000,31.97600000,32.47400000,135809.16200000,4373372.60422400,7253
1625788800000,2021-07-09 00:00:00,SOL/USDT,33.13400000,33.19500000,32.02100000,32.12100000,147794.27800000,4807154.51845500,11450
1625785200000,2021-07-08 23:00:00,SOL/USDT,32.91200000,33.48500000,32.90600000,33.14200000,66458.27200000,2210043.29688500,4795
1625781600000,2021-07-08 22:00:00,SOL/USDT,33.34700000,33.40100000,32.65400000,32.90600000,157779.16100000,5211179.99170800,11915
1625778000000,2021-07-08 21:00:00,SOL/USDT,33.69200000,33.98900000,33.32200000,33.33000000,60843.16000000,2047826.34902700,4611
1625774400000,2021-07-08 20:00:00,SOL/USDT,33.97700000,34.06900000,33.62300000,33.68800000,54782.10700000,1850876.31556400,3380
1625770800000,2021-07-08 19:00:00,SOL/USDT,33.89900000,34.03500000,33.50000000,33.97600000,127861.92100000,4318754.15216700,6793
1625767200000,2021-07-08 18:00:00,SOL/USDT,33.96100000,34.02700000,33.65000000,33.89800000,86847.79100000,2939747.55723800,5007
1625763600000,2021-07-08 17:00:00,SOL/USDT,33.87500000,34.19600000,33.78000000,33.93700000,90969.06900000,3092061.79869900,5157
1625760000000,2021-07-08 16:00:00,SOL/USDT,34.34100000,34.42400000,33.60000000,33.86700000,173970.42800000,5910724.04487400,9315
1625756400000,2021-07-08 15:00:00,SOL/USDT,34.12900000,34.47700000,33.95500000,34.34400000,100026.66100000,3428422.73509100,5590
1625752800000,2021-07-08 14:00:00,SOL/USDT,34.00200000,34.28400000,33.87000000,34.12000000,157454.16200000,5362794.84661600,8039
1625749200000,2021-07-08 13:00:00,SOL/USDT,34.76200000,34.94900000,33.70100000,34.00100000,219636.01200000,7517768.30794800,11337
1625745600000,2021-07-08 12:00:00,SOL/USDT,34.96800000,35.30600000,34.64300000,34.77000000,186671.06300000,6527184.24610000,9114
1625742000000,2021-07-08 11:00:00,SOL/USDT,34.49900000,35.11800000,33.97200000,34.97600000,252483.63900000,8749173.13624300,11952
1625738400000,2021-07-08 10:00:00,SOL/USDT,34.57700000,34.88700000,34.40000000,34.49900000,120638.35400000,4182138.31484300,6103
1625734800000,2021-07-08 09:00:00,SOL/USDT,34.77000000,34.86500000,34.34600000,34.57700000,125687.45200000,4354943.68863600,7308
1625731200000,2021-07-08 08:00:00,SOL/USDT,34.16700000,34.85000000,33.75000000,34.78800000,242511.90300000,8302350.26390400,15164
1625727600000,2021-07-08 07:00:00,SOL/USDT,34.94900000,35.37700000,33.85700000,34.18300000,284974.81400000,9839907.32636500,17392
1625724000000,2021-07-08 06:00:00,SOL/USDT,34.62600000,35.69200000,34.59800000,34.94100000,277780.35300000,9788630.13767700,16122
1625720400000,2021-07-08 05:00:00,SOL/USDT,36.57400000,36.82400000,34.59700000,34.62600000,743187.38700000,26362800.70690000,32695
1625716800000,2021-07-08 04:00:00,SOL/USDT,36.62600000,36.65800000,35.90400000,36.58900000,126981.82100000,4610923.78235300,8603
1625713200000,2021-07-08 03:00:00,SOL/USDT,36.37000000,36.73300000,35.55500000,36.61000000,291058.76500000,10547329.63910200,15233
1625709600000,2021-07-08 02:00:00,SOL/USDT,36.16900000,36.65300000,36.09100000,36.37400000,109516.87500000,3982233.97382800,6507
1625706000000,2021-07-08 01:00:00,SOL/USDT,35.92100000,36.38200000,35.80900000,36.15300000,169241.11900000,6120494.05535900,9872
1625702400000,2021-07-08 00:00:00,SOL/USDT,36.66700000,36.93400000,35.73500000,35.93000000,267660.25100000,9686662.78305500,16040
1625698800000,2021-07-07 23:00:00,SOL/USDT,37.24300000,37.24400000,36.27400000,36.67300000,266970.67300000,9768965.31498900,15230
1625695200000,2021-07-07 22:00:00,SOL/USDT,37.29300000,37.76900000,36.92100000,37.23900000,116421.92400000,4348471.80232400,8899
1625691600000,2021-07-07 21:00:00,SOL/USDT,37.51200000,37.58200000,37.00000000,37.30000000,116379.14200000,4331497.61685000,8177
1625688000000,2021-07-07 20:00:00,SOL/USDT,37.54500000,37.76000000,37.21100000,37.51500000,136790.23300000,5130017.44710700,7579
1625684400000,2021-07-07 19:00:00,SOL/USDT,37.85800000,38.10000000,37.41200000,37.55100000,136282.72400000,5150451.17340700,10606
1625680800000,2021-07-07 18:00:00,SOL/USDT,37.28300000,37.96500000,37.22200000,37.85000000,265706.73500000,10015022.73018400,22409
1625677200000,2021-07-07 17:00:00,SOL/USDT,36.59000000,37.39900000,36.31500000,37.28200000,187248.46100000,6918739.96498100,13622
1625673600000,2021-07-07 16:00:00,SOL/USDT,36.26400000,36.87900000,36.21500000,36.59600000,144432.35700000,5284359.05659900,9016
1625670000000,2021-07-07 15:00:00,SOL/USDT,36.54400000,36.65000000,36.08900000,36.26400000,189430.85800000,6889080.33738200,12042
1625666400000,2021-07-07 14:00:00,SOL/USDT,37.13800000,37.21700000,36.50900000,36.54800000,179887.08200000,6625879.67921300,12425
